pID,condition,task,interaction,trial,attempt,dataset,category,videos,selectedVideos,correctVideos,difference1,difference2,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
28,1,1,smallMultiples,1,3,lemnatec,sunflower,sunflower5-0;sunflower9-144;sunflower4-0;sunflower5-216;sunflower6-216;sunflower7-216;sunflower4-144;sunflower7-144;sunflower4-216;,sunflower5-216;,sunflower6-216;,0.0126,-1,16221,53305,0,1,1,false
28,1,1,smallMultiples,1,4,lemnatec,sunflower,sunflower5-0;sunflower9-144;sunflower4-0;sunflower5-216;sunflower6-216;sunflower7-216;sunflower4-144;sunflower7-144;sunflower4-216;,sunflower9-144;,sunflower6-216;,0.0121,-1,16221,63019,0,1,1,false
28,1,1,smallMultiples,1,5,lemnatec,sunflower,sunflower5-0;sunflower9-144;sunflower4-0;sunflower5-216;sunflower6-216;sunflower7-216;sunflower4-144;sunflower7-144;sunflower4-216;,sunflower7-144;,sunflower6-216;,0.011199999999999988,-1,16221,81019,0,1,1,false
28,1,1,smallMultiples,1,6,lemnatec,sunflower,sunflower5-0;sunflower9-144;sunflower4-0;sunflower5-216;sunflower6-216;sunflower7-216;sunflower4-144;sunflower7-144;sunflower4-216;,sunflower9-144;,sunflower6-216;,0.0121,-1,16221,90397,0,1,1,false
28,1,1,smallMultiples,1,7,lemnatec,sunflower,sunflower5-0;sunflower9-144;sunflower4-0;sunflower5-216;sunflower6-216;sunflower7-216;sunflower4-144;sunflower7-144;sunflower4-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,16221,110695,0,1,1,false
28,1,1,smallMultiples,1,8,lemnatec,sunflower,sunflower5-0;sunflower9-144;sunflower4-0;sunflower5-216;sunflower6-216;sunflower7-216;sunflower4-144;sunflower7-144;sunflower4-216;,sunflower6-216;,sunflower6-216;,0,-1,16221,115443,1,0,0,false
28,1,1,smallMultiples,2,1,lemnatec,sunflower,sunflower19-0;sunflower16-0;sunflower3-216;sunflower3-144;sunflower3-0;sunflower19-216;sunflower20-144;sunflower19-144;sunflower16-216;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,13359,22074,0,1,1,false
28,1,1,smallMultiples,2,2,lemnatec,sunflower,sunflower19-0;sunflower16-0;sunflower3-216;sunflower3-144;sunflower3-0;sunflower19-216;sunflower20-144;sunflower19-144;sunflower16-216;,sunflower20-144;,sunflower20-144;,0,-1,13359,28938,1,0,0,false
26,2,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,4096,55102,1,0,0,false
26,2,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower19-144;sunflower3-0;sunflower19-216;sunflower16-216;sunflower3-216;sunflower19-0;sunflower3-144;sunflower20-0;sunflower16-144;,sunflower19-216;,sunflower16-216;,0.013500000000000012,-1,3957,19299,0,1,1,false
26,2,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower19-144;sunflower3-0;sunflower19-216;sunflower16-216;sunflower3-216;sunflower19-0;sunflower3-144;sunflower20-0;sunflower16-144;,sunflower16-144;,sunflower16-216;,0.0009000000000000119,-1,3957,51755,0,1,1,false
26,2,1,shadowMarkers,1,3,lemnatec,sunflower,sunflower19-144;sunflower3-0;sunflower19-216;sunflower16-216;sunflower3-216;sunflower19-0;sunflower3-144;sunflower20-0;sunflower16-144;,sunflower16-144;,sunflower16-216;,0.0009000000000000119,-1,3957,59474,0,1,1,false
26,2,1,shadowMarkers,1,4,lemnatec,sunflower,sunflower19-144;sunflower3-0;sunflower19-216;sunflower16-216;sunflower3-216;sunflower19-0;sunflower3-144;sunflower20-0;sunflower16-144;,sunflower16-216;,sunflower16-216;,0,-1,3957,78790,1,0,0,false
26,2,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower6-0;sunflower9-144;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower5-216;,sunflower6-216;,sunflower6-216;,0,-1,3772,29049,1,0,0,false
26,2,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,3984,46958,1,0,0,false
26,2,1,overlays,1,1,lemnatec,sunflower,sunflower19-144;sunflower16-0;sunflower19-216;sunflower20-0;sunflower3-0;sunflower20-144;sunflower16-144;sunflower19-0;sunflower3-144;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,4209,18626,0,1,1,false
26,2,1,overlays,1,2,lemnatec,sunflower,sunflower19-144;sunflower16-0;sunflower19-216;sunflower20-0;sunflower3-0;sunflower20-144;sunflower16-144;sunflower19-0;sunflower3-144;,sunflower20-144;,sunflower20-144;,0,-1,4209,40679,1,0,0,false
26,2,1,overlays,2,1,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower9-144;sunflower4-144;sunflower9-0;sunflower4-216;sunflower4-0;sunflower7-216;sunflower6-216;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,4005,24990,0,1,1,false
26,2,1,overlays,2,2,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower9-144;sunflower4-144;sunflower9-0;sunflower4-216;sunflower4-0;sunflower7-216;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,4005,39308,1,0,0,false
24,6,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,6070,502481,1,0,0,false
24,6,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower4-144;sunflower4-0;sunflower6-216;sunflower5-0;sunflower9-144;sunflower8-144;sunflower7-144;,sunflower6-216;,sunflower6-216;,0,-1,6181,132153,1,0,0,false
24,6,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower3-0;sunflower3-144;sunflower20-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower20-144;sunflower19-144;sunflower16-144;,sunflower20-144;,sunflower20-144;,0,-1,5898,162644,1,0,0,false
28,1,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,17359,46564,0,1,1,false
28,1,1,overlays,0,2,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-5;,sunflower0-9;,0.013600000000000001,-1,17359,50377,0,1,1,false
28,1,1,overlays,0,3,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,17359,70675,1,0,0,false
28,1,1,overlays,1,1,lemnatec,sunflower,sunflower6-0;sunflower4-216;sunflower4-144;sunflower6-216;sunflower4-0;sunflower9-216;sunflower5-0;sunflower9-0;sunflower8-0;,sunflower6-216;,sunflower6-216;,0,-1,16600,55047,1,0,0,false
28,1,1,overlays,2,1,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower16-216;,sunflower20-216;,0.0006999999999999784,-1,15435,31337,0,1,1,false
28,1,1,overlays,2,2,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower3-216;,sunflower20-216;,0.01739999999999997,-1,15435,82166,0,1,1,false
28,1,1,overlays,2,3,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower3-216;,sunflower20-216;,0.01739999999999997,-1,15435,91533,0,1,1,false
28,1,1,overlays,2,4,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,15435,93719,0,1,1,false
28,1,1,overlays,2,5,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower19-216;,sunflower20-216;,0.01419999999999999,-1,15435,96078,0,1,1,false
28,1,1,overlays,2,6,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,15435,104052,0,1,1,false
28,1,1,overlays,2,7,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower3-216;sunflower19-216;sunflower19-144;sunflower16-216;sunflower20-0;sunflower20-216;sunflower3-0;,sunflower20-216;,sunflower20-216;,0,-1,15435,109321,1,0,0,false
25,2,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,13034,67693,0,1,1,false
25,2,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,13034,96224,0,1,1,false
25,2,1,shadowMarkers,0,3,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,13034,108990,1,0,0,false
25,2,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower9-216;sunflower4-216;sunflower4-144;sunflower6-216;sunflower4-0;sunflower7-216;sunflower9-0;sunflower6-0;sunflower5-216;,sunflower6-216;,sunflower6-216;,0,-1,14757,36722,1,0,0,false
25,2,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower3-216;sunflower3-0;sunflower19-144;sunflower16-216;sunflower19-216;sunflower16-0;sunflower20-0;sunflower20-216;sunflower19-0;,sunflower16-216;,sunflower20-216;,0.0006999999999999784,-1,14050,184748,0,1,1,true
27,6,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,13773,172362,0,1,1,false
27,6,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,13773,205912,0,1,1,true
27,6,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower3-144;sunflower20-0;sunflower19-144;sunflower19-216;sunflower20-144;sunflower16-0;sunflower20-216;sunflower3-216;sunflower19-0;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,13278,97952,0,1,1,false
27,6,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower3-144;sunflower20-0;sunflower19-144;sunflower19-216;sunflower20-144;sunflower16-0;sunflower20-216;sunflower3-216;sunflower19-0;,sunflower20-216;,sunflower20-144;,0.0007000000000000339,-1,13278,175756,0,1,1,false
27,6,1,shadowMarkers,1,3,lemnatec,sunflower,sunflower3-144;sunflower20-0;sunflower19-144;sunflower19-216;sunflower20-144;sunflower16-0;sunflower20-216;sunflower3-216;sunflower19-0;,sunflower20-144;,sunflower20-144;,0,-1,13278,231383,1,0,0,false
27,6,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower8-144;sunflower6-0;sunflower4-144;sunflower5-0;sunflower9-0;sunflower4-0;sunflower6-216;sunflower4-216;sunflower7-216;,sunflower6-216;,sunflower6-216;,0,-1,13533,54987,1,0,0,false
25,2,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,15495,49057,0,1,1,false
25,2,1,overlays,0,2,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,15495,54579,0,1,1,false
25,2,1,overlays,0,3,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,15495,60509,1,0,0,false
25,2,1,overlays,1,1,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-216;sunflower20-0;sunflower19-144;sunflower20-144;sunflower19-0;sunflower16-0;sunflower16-144;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,13706,13098,0,1,1,false
25,2,1,overlays,1,2,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-216;sunflower20-0;sunflower19-144;sunflower20-144;sunflower19-0;sunflower16-0;sunflower16-144;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,13706,17963,0,1,1,false
25,2,1,overlays,1,3,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-216;sunflower20-0;sunflower19-144;sunflower20-144;sunflower19-0;sunflower16-0;sunflower16-144;,sunflower16-144;,sunflower20-144;,0.0023000000000000242,-1,13706,22528,0,1,1,false
25,2,1,overlays,1,4,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-216;sunflower20-0;sunflower19-144;sunflower20-144;sunflower19-0;sunflower16-0;sunflower16-144;,sunflower20-144;,sunflower20-144;,0,-1,13706,26318,1,0,0,false
25,2,1,overlays,2,1,lemnatec,sunflower,sunflower9-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-144;sunflower8-0;sunflower8-144;sunflower5-216;sunflower6-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,14686,13762,0,1,1,false
25,2,1,overlays,2,2,lemnatec,sunflower,sunflower9-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-144;sunflower8-0;sunflower8-144;sunflower5-216;sunflower6-216;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,14686,17264,0,1,1,false
25,2,1,overlays,2,3,lemnatec,sunflower,sunflower9-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-144;sunflower8-0;sunflower8-144;sunflower5-216;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,14686,21349,1,0,0,false
22,5,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,16569,69152,0,1,1,false
22,5,1,overlays,0,2,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-5;,sunflower0-9;,0.013600000000000001,-1,16569,78909,0,1,1,false
22,5,1,overlays,0,3,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,16569,97998,1,0,0,false
22,5,1,overlays,1,1,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower16-0;sunflower16-216;sunflower20-0;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,10919,74497,0,1,1,false
22,5,1,overlays,1,2,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower16-0;sunflower16-216;sunflower20-0;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,10919,83493,0,1,1,false
22,5,1,overlays,1,3,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower16-0;sunflower16-216;sunflower20-0;,sunflower20-0;,sunflower20-144;,0.02040000000000003,-1,10919,93884,0,1,1,false
22,5,1,overlays,1,4,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower16-0;sunflower16-216;sunflower20-0;,sunflower19-0;,sunflower20-144;,0.040700000000000014,-1,10919,102959,0,1,1,false
22,5,1,overlays,1,5,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower16-0;sunflower16-216;sunflower20-0;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,10919,122402,0,1,1,false
22,5,1,overlays,1,6,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower16-0;sunflower16-216;sunflower20-0;,sunflower20-144;,sunflower20-144;,0,-1,10919,128750,1,0,0,false
22,5,1,overlays,2,1,lemnatec,sunflower,sunflower7-216;sunflower5-0;sunflower7-144;sunflower4-144;sunflower4-216;sunflower9-0;sunflower4-0;sunflower5-216;sunflower6-216;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,11456,94447,0,1,1,false
22,5,1,overlays,2,2,lemnatec,sunflower,sunflower7-216;sunflower5-0;sunflower7-144;sunflower4-144;sunflower4-216;sunflower9-0;sunflower4-0;sunflower5-216;sunflower6-216;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,11456,110718,0,1,1,false
22,5,1,overlays,2,3,lemnatec,sunflower,sunflower7-216;sunflower5-0;sunflower7-144;sunflower4-144;sunflower4-216;sunflower9-0;sunflower4-0;sunflower5-216;sunflower6-216;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,11456,181408,0,1,1,true
27,6,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,14558,101848,1,0,0,false
27,6,1,overlays,1,1,lemnatec,sunflower,sunflower5-0;sunflower4-144;sunflower5-216;sunflower6-216;sunflower9-144;sunflower9-216;sunflower7-144;sunflower4-216;sunflower8-0;,sunflower6-216;,sunflower6-216;,0,-1,14784,82662,1,0,0,false
27,6,1,overlays,2,1,lemnatec,sunflower,sunflower16-216;sunflower20-0;sunflower16-0;sunflower3-216;sunflower3-0;sunflower19-216;sunflower19-144;sunflower20-216;sunflower3-144;,sunflower16-216;,sunflower20-216;,0.0006999999999999784,-1,14033,57586,0,1,1,false
27,6,1,overlays,2,2,lemnatec,sunflower,sunflower16-216;sunflower20-0;sunflower16-0;sunflower3-216;sunflower3-0;sunflower19-216;sunflower19-144;sunflower20-216;sunflower3-144;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,14033,112234,0,1,1,false
27,6,1,overlays,2,3,lemnatec,sunflower,sunflower16-216;sunflower20-0;sunflower16-0;sunflower3-216;sunflower3-0;sunflower19-216;sunflower19-144;sunflower20-216;sunflower3-144;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,14033,123221,0,1,1,false
27,6,1,overlays,2,4,lemnatec,sunflower,sunflower16-216;sunflower20-0;sunflower16-0;sunflower3-216;sunflower3-0;sunflower19-216;sunflower19-144;sunflower20-216;sunflower3-144;,sunflower3-0;,sunflower20-216;,0.019699999999999995,-1,14033,126698,0,1,1,false
27,6,1,overlays,2,5,lemnatec,sunflower,sunflower16-216;sunflower20-0;sunflower16-0;sunflower3-216;sunflower3-0;sunflower19-216;sunflower19-144;sunflower20-216;sunflower3-144;,sunflower3-144;,sunflower20-216;,0.020899999999999974,-1,14033,131444,0,1,1,false
27,6,1,overlays,2,6,lemnatec,sunflower,sunflower16-216;sunflower20-0;sunflower16-0;sunflower3-216;sunflower3-0;sunflower19-216;sunflower19-144;sunflower20-216;sunflower3-144;,sunflower20-216;,sunflower20-216;,0,-1,14033,134847,1,0,0,false
27,6,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,14984,43016,0,1,1,false
27,6,1,smallMultiples,0,2,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-7;,sunflower0-9;,0.017600000000000005,-1,14984,81738,0,1,1,false
27,6,1,smallMultiples,0,3,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,14984,83920,1,0,0,false
27,6,1,smallMultiples,1,1,lemnatec,sunflower,sunflower4-216;sunflower9-0;sunflower5-0;sunflower9-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower4-144;sunflower6-0;,sunflower4-0;,sunflower6-216;,0.006500000000000006,-1,14522,34573,0,1,1,false
27,6,1,smallMultiples,1,2,lemnatec,sunflower,sunflower4-216;sunflower9-0;sunflower5-0;sunflower9-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower4-144;sunflower6-0;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,14522,44086,0,1,1,false
27,6,1,smallMultiples,1,3,lemnatec,sunflower,sunflower4-216;sunflower9-0;sunflower5-0;sunflower9-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower4-144;sunflower6-0;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,14522,47323,0,1,1,false
27,6,1,smallMultiples,1,4,lemnatec,sunflower,sunflower4-216;sunflower9-0;sunflower5-0;sunflower9-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower4-144;sunflower6-0;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,14522,49540,0,1,1,false
27,6,1,smallMultiples,1,5,lemnatec,sunflower,sunflower4-216;sunflower9-0;sunflower5-0;sunflower9-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower4-144;sunflower6-0;,sunflower6-216;,sunflower6-216;,0,-1,14522,52886,1,0,0,false
27,6,1,smallMultiples,2,1,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower16-0;sunflower20-0;sunflower19-216;sunflower3-0;sunflower16-144;sunflower19-144;sunflower20-216;,sunflower20-216;,sunflower20-216;,0,-1,14128,16537,1,0,0,false
28,1,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,29589,217014,0,1,1,true
28,1,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower16-0;sunflower19-144;sunflower3-0;sunflower16-216;sunflower20-0;sunflower20-144;sunflower3-216;sunflower19-0;sunflower19-216;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,37486,41465,0,1,1,false
28,1,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower16-0;sunflower19-144;sunflower3-0;sunflower16-216;sunflower20-0;sunflower20-144;sunflower3-216;sunflower19-0;sunflower19-216;,sunflower20-144;,sunflower20-144;,0,-1,37486,51337,1,0,0,false
28,1,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower4-216;sunflower9-144;sunflower4-0;sunflower5-0;sunflower5-216;sunflower9-216;sunflower4-144;sunflower8-0;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,32560,33354,1,0,0,false
35,4,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,9354,81963,1,0,0,false
35,4,1,overlays,1,1,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower7-144;,sunflower6-216;,0.011199999999999988,-1,9501,8387,0,1,1,false
35,4,1,overlays,1,2,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,9501,29889,0,1,1,false
35,4,1,overlays,1,3,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,9501,35115,0,1,1,false
35,4,1,overlays,1,4,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower5-216;,sunflower6-216;,0.0126,-1,9501,111017,0,1,1,false
35,4,1,overlays,1,5,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,9501,117789,0,1,1,false
35,4,1,overlays,1,6,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,9501,120711,0,1,1,false
35,4,1,overlays,1,7,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower4-144;sunflower7-216;sunflower6-216;sunflower5-216;sunflower7-144;sunflower4-216;sunflower4-0;,sunflower6-216;,sunflower6-216;,0,-1,9501,161990,1,0,0,false
35,4,1,overlays,2,1,lemnatec,sunflower,sunflower3-0;sunflower20-0;sunflower3-144;sunflower19-216;sunflower20-216;sunflower3-216;sunflower20-144;sunflower16-0;sunflower19-0;,sunflower19-0;,sunflower20-144;,0.040700000000000014,-1,8960,42212,0,1,1,false
35,4,1,overlays,2,2,lemnatec,sunflower,sunflower3-0;sunflower20-0;sunflower3-144;sunflower19-216;sunflower20-216;sunflower3-216;sunflower20-144;sunflower16-0;sunflower19-0;,sunflower19-0;,sunflower20-144;,0.040700000000000014,-1,8960,50823,0,1,1,false
35,4,1,overlays,2,3,lemnatec,sunflower,sunflower3-0;sunflower20-0;sunflower3-144;sunflower19-216;sunflower20-216;sunflower3-216;sunflower20-144;sunflower16-0;sunflower19-0;,sunflower20-216;,sunflower20-144;,0.0007000000000000339,-1,8960,55526,0,1,1,false
